image,scenario,cve,package,version,base,cvss_source,x_exp,x_priv,x_mnt,x_run,S,C,R,severity,rank_R,rank_B
postgres:17,B,CVE-2025-69419,openssl,3.5.4-1~deb13u1,7.4,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.25,Critical,88,80
postgres:17,B,CVE-2025-69419,openssl-provider-legacy,3.5.4-1~deb13u1,7.4,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.25,Critical,89,81
postgres:17,B,CVE-2026-6476,postgresql-17,17.7-3.pgdg13+1,7.2,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,9.0,Critical,90,82
postgres:17,B,CVE-2026-6476,postgresql-client-17,17.7-3.pgdg13+1,7.2,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,9.0,Critical,91,83
postgres:17,B,CVE-2025-68973,dirmngr,2.4.7-21+b3,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,51,84
postgres:17,B,CVE-2025-68973,gnupg,2.4.7-21,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,52,85
postgres:17,B,CVE-2025-68973,gnupg-l10n,2.4.7-21,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,53,86
postgres:17,B,CVE-2025-68973,gpg,2.4.7-21+b3,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,54,87
postgres:17,B,CVE-2025-68973,gpg-agent,2.4.7-21+b3,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,55,88
postgres:17,B,CVE-2025-68973,gpgconf,2.4.7-21+b3,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,56,89
postgres:17,B,CVE-2025-68973,gpgsm,2.4.7-21+b3,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,57,90
postgres:17,B,CVE-2026-4878,libcap2,1:2.75-10+b1,7.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,58,91
postgres:17,C,CVE-2025-68121,stdlib,v1.24.6,10.0,nvd,1.0,0.25,0.0,0.0,0.45,0.95,9.5,Critical,3,1
postgres:17,C,CVE-2026-42010,libgnutls30t64,3.8.9-3,9.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,1,2
postgres:17,C,CVE-2025-15467,libssl3t64,3.5.4-1~deb13u1,9.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,9.31,Critical,4,3
postgres:17,C,CVE-2026-31789,libssl3t64,3.5.4-1~deb13u1,9.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,9.31,Critical,5,4
postgres:17,C,CVE-2025-15467,openssl,3.5.4-1~deb13u1,9.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,9.31,Critical,6,5
postgres:17,C,CVE-2026-31789,openssl,3.5.4-1~deb13u1,9.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,9.31,Critical,7,6
postgres:17,C,CVE-2025-15467,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,9.31,Critical,8,7
postgres:17,C,CVE-2026-31789,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,9.31,Critical,9,8
postgres:17,C,CVE-2026-33845,libgnutls30t64,3.8.9-3,9.1,nvd,1.0,0.25,0.0,0.5,0.575,1.075,9.7825,Critical,2,9
postgres:17,C,CVE-2026-2004,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,20,10
postgres:17,C,CVE-2026-2005,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,21,11
postgres:17,C,CVE-2026-2006,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,22,12
postgres:17,C,CVE-2026-6473,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,23,13
postgres:17,C,CVE-2026-6475,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,24,14
postgres:17,C,CVE-2026-6477,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,25,15
postgres:17,C,CVE-2026-6637,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,26,16
postgres:17,C,CVE-2026-6638,postgresql-17,17.7-3.pgdg13+1,8.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,27,17
postgres:17,C,CVE-2026-2004,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,28,18
postgres:17,C,CVE-2026-2005,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,29,19
postgres:17,C,CVE-2026-2006,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,30,20
postgres:17,C,CVE-2026-6473,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,31,21
postgres:17,C,CVE-2026-6475,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,32,22
postgres:17,C,CVE-2026-6477,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,33,23
postgres:17,C,CVE-2026-6637,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,34,24
postgres:17,C,CVE-2026-6638,postgresql-client-17,17.7-3.pgdg13+1,8.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,8.36,High,35,25
postgres:17,C,CVE-2026-0861,libc-bin,2.41-12,8.1,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.7075,High,10,26
postgres:17,C,CVE-2026-0861,libc-l10n,2.41-12,8.1,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.7075,High,11,27
postgres:17,C,CVE-2026-0861,libc6,2.41-12,8.1,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.7075,High,12,28
postgres:17,C,CVE-2026-28387,libssl3t64,3.5.4-1~deb13u1,8.1,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.695,High,41,29
postgres:17,C,CVE-2026-0861,locales,2.41-12,8.1,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.695,High,42,30
postgres:17,C,CVE-2026-28387,openssl,3.5.4-1~deb13u1,8.1,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.695,High,43,31
postgres:17,C,CVE-2026-28387,openssl-provider-legacy,3.5.4-1~deb13u1,8.1,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.695,High,44,32
postgres:17,C,CVE-2026-24882,dirmngr,2.4.7-21+b3,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,13,33
postgres:17,C,CVE-2026-24882,gnupg,2.4.7-21,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,14,34
postgres:17,C,CVE-2026-24882,gnupg-l10n,2.4.7-21,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,15,35
postgres:17,C,CVE-2026-24882,gpg,2.4.7-21+b3,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,16,36
postgres:17,C,CVE-2026-24882,gpg-agent,2.4.7-21+b3,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,17,37
postgres:17,C,CVE-2026-24882,gpgconf,2.4.7-21+b3,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,18,38
postgres:17,C,CVE-2026-24882,gpgsm,2.4.7-21+b3,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,19,39
postgres:17,C,CVE-2025-69720,libncursesw6,6.5+20250216-2,7.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.41,High,53,40
postgres:17,C,CVE-2026-29111,libsystemd0,257.9-1~deb13u1,7.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.41,High,54,41
postgres:17,C,CVE-2025-69720,libtinfo6,6.5+20250216-2,7.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.41,High,55,42
postgres:17,C,CVE-2026-29111,libudev1,257.9-1~deb13u1,7.8,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.41,High,56,43
postgres:17,C,CVE-2025-69720,ncurses-base,6.5+20250216-2,7.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.41,High,57,44
postgres:17,C,CVE-2025-69720,ncurses-bin,6.5+20250216-2,7.8,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.41,High,58,45
postgres:17,C,CVE-2026-41989,libgcrypt20,1.11.0-7,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,36,46
postgres:17,C,CVE-2026-33846,libgnutls30t64,3.8.9-3,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,37,47
postgres:17,C,CVE-2026-42009,libgnutls30t64,3.8.9-3,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,38,48
postgres:17,C,CVE-2025-69421,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,59,49
postgres:17,C,CVE-2026-28388,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,60,50
postgres:17,C,CVE-2026-28389,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,61,51
postgres:17,C,CVE-2026-28390,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,62,52
postgres:17,C,CVE-2026-6732,libxml2,2.12.7+dfsg+really2.9.14-2.1+deb13u2,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,63,53
postgres:17,C,CVE-2025-69421,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,64,54
postgres:17,C,CVE-2026-28388,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,65,55
postgres:17,C,CVE-2026-28389,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,66,56
postgres:17,C,CVE-2026-28390,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,67,57
postgres:17,C,CVE-2025-69421,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,68,58
postgres:17,C,CVE-2026-28388,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,69,59
postgres:17,C,CVE-2026-28389,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,70,60
postgres:17,C,CVE-2026-28390,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,71,61
postgres:17,C,CVE-2026-6479,postgresql-17,17.7-3.pgdg13+1,7.5,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,72,62
postgres:17,C,CVE-2026-6479,postgresql-client-17,17.7-3.pgdg13+1,7.5,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,73,63
postgres:17,C,CVE-2025-58183,stdlib,v1.24.6,7.5,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,74,64
postgres:17,C,CVE-2025-61726,stdlib,v1.24.6,7.5,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,75,65
postgres:17,C,CVE-2025-61728,stdlib,v1.24.6,7.5,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,76,66
postgres:17,C,CVE-2025-61729,stdlib,v1.24.6,7.5,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,77,67
postgres:17,C,CVE-2026-25679,stdlib,v1.24.6,7.5,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,78,68
postgres:17,C,CVE-2026-32280,stdlib,v1.24.6,7.5,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,79,69
postgres:17,C,CVE-2026-32281,stdlib,v1.24.6,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,80,70
postgres:17,C,CVE-2026-32283,stdlib,v1.24.6,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,81,71
postgres:17,C,CVE-2026-33811,stdlib,v1.24.6,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,82,72
postgres:17,C,CVE-2026-33814,stdlib,v1.24.6,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,83,73
postgres:17,C,CVE-2026-39820,stdlib,v1.24.6,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,84,74
postgres:17,C,CVE-2026-39836,stdlib,v1.24.6,7.5,nvd,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,85,75
postgres:17,C,CVE-2026-42499,stdlib,v1.24.6,7.5,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,7.125,High,86,76
postgres:17,C,CVE-2026-3833,libgnutls30t64,3.8.9-3,7.4,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.955,High,39,77
postgres:17,C,CVE-2026-42011,libgnutls30t64,3.8.9-3,7.4,redhat,1.0,0.25,0.0,0.5,0.575,1.075,7.955,High,40,78
postgres:17,C,CVE-2025-69419,libssl3t64,3.5.4-1~deb13u1,7.4,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.03,High,87,79
postgres:17,C,CVE-2025-69419,openssl,3.5.4-1~deb13u1,7.4,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.03,High,88,80
postgres:17,C,CVE-2025-69419,openssl-provider-legacy,3.5.4-1~deb13u1,7.4,redhat,1.0,0.25,0.0,0.0,0.45,0.95,7.03,High,89,81
postgres:17,C,CVE-2026-6476,postgresql-17,17.7-3.pgdg13+1,7.2,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,6.84,Medium,90,82
postgres:17,C,CVE-2026-6476,postgresql-client-17,17.7-3.pgdg13+1,7.2,bitnami,1.0,0.25,0.0,0.0,0.45,0.95,6.84,Medium,91,83
postgres:17,C,CVE-2025-68973,dirmngr,2.4.7-21+b3,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,45,84
postgres:17,C,CVE-2025-68973,gnupg,2.4.7-21,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,46,85
postgres:17,C,CVE-2025-68973,gnupg-l10n,2.4.7-21,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,47,86
postgres:17,C,CVE-2025-68973,gpg,2.4.7-21+b3,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,48,87
postgres:17,C,CVE-2025-68973,gpg-agent,2.4.7-21+b3,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,49,88
postgres:17,C,CVE-2025-68973,gpgconf,2.4.7-21+b3,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,50,89
postgres:17,C,CVE-2025-68973,gpgsm,2.4.7-21+b3,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,51,90
postgres:17,C,CVE-2026-4878,libcap2,1:2.75-10+b1,7.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,52,91
postgres:17,D,CVE-2025-68121,stdlib,v1.24.6,10.0,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,7.375,High,3,1
postgres:17,D,CVE-2026-42010,libgnutls30t64,3.8.9-3,9.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,1,2
postgres:17,D,CVE-2025-15467,libssl3t64,3.5.4-1~deb13u1,9.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,7.2275,High,4,3
postgres:17,D,CVE-2026-31789,libssl3t64,3.5.4-1~deb13u1,9.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,7.2275,High,5,4
postgres:17,D,CVE-2025-15467,openssl,3.5.4-1~deb13u1,9.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,7.2275,High,6,5
postgres:17,D,CVE-2026-31789,openssl,3.5.4-1~deb13u1,9.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,7.2275,High,7,6
postgres:17,D,CVE-2025-15467,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,7.2275,High,8,7
postgres:17,D,CVE-2026-31789,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,7.2275,High,9,8
postgres:17,D,CVE-2026-33845,libgnutls30t64,3.8.9-3,9.1,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,7.8487,High,2,9
postgres:17,D,CVE-2026-2004,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,20,10
postgres:17,D,CVE-2026-2005,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,21,11
postgres:17,D,CVE-2026-2006,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,22,12
postgres:17,D,CVE-2026-6473,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,23,13
postgres:17,D,CVE-2026-6475,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,24,14
postgres:17,D,CVE-2026-6477,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,25,15
postgres:17,D,CVE-2026-6637,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,26,16
postgres:17,D,CVE-2026-6638,postgresql-17,17.7-3.pgdg13+1,8.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,27,17
postgres:17,D,CVE-2026-2004,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,28,18
postgres:17,D,CVE-2026-2005,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,29,19
postgres:17,D,CVE-2026-2006,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,30,20
postgres:17,D,CVE-2026-6473,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,31,21
postgres:17,D,CVE-2026-6475,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,32,22
postgres:17,D,CVE-2026-6477,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,33,23
postgres:17,D,CVE-2026-6637,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,34,24
postgres:17,D,CVE-2026-6638,postgresql-client-17,17.7-3.pgdg13+1,8.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,6.49,Medium,35,25
postgres:17,D,CVE-2026-0861,libc-bin,2.41-12,8.1,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.9863,Medium,10,26
postgres:17,D,CVE-2026-0861,libc-l10n,2.41-12,8.1,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.9863,Medium,11,27
postgres:17,D,CVE-2026-0861,libc6,2.41-12,8.1,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.9863,Medium,12,28
postgres:17,D,CVE-2026-28387,libssl3t64,3.5.4-1~deb13u1,8.1,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.9737,Medium,49,29
postgres:17,D,CVE-2026-0861,locales,2.41-12,8.1,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.9737,Medium,50,30
postgres:17,D,CVE-2026-28387,openssl,3.5.4-1~deb13u1,8.1,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.9737,Medium,51,31
postgres:17,D,CVE-2026-28387,openssl-provider-legacy,3.5.4-1~deb13u1,8.1,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.9737,Medium,52,32
postgres:17,D,CVE-2026-24882,dirmngr,2.4.7-21+b3,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,13,33
postgres:17,D,CVE-2026-24882,gnupg,2.4.7-21,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,14,34
postgres:17,D,CVE-2026-24882,gnupg-l10n,2.4.7-21,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,15,35
postgres:17,D,CVE-2026-24882,gpg,2.4.7-21+b3,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,16,36
postgres:17,D,CVE-2026-24882,gpg-agent,2.4.7-21+b3,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,17,37
postgres:17,D,CVE-2026-24882,gpgconf,2.4.7-21+b3,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,18,38
postgres:17,D,CVE-2026-24882,gpgsm,2.4.7-21+b3,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,19,39
postgres:17,D,CVE-2025-69720,libncursesw6,6.5+20250216-2,7.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.7525,Medium,53,40
postgres:17,D,CVE-2026-29111,libsystemd0,257.9-1~deb13u1,7.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.7525,Medium,54,41
postgres:17,D,CVE-2025-69720,libtinfo6,6.5+20250216-2,7.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.7525,Medium,55,42
postgres:17,D,CVE-2026-29111,libudev1,257.9-1~deb13u1,7.8,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.7525,Medium,56,43
postgres:17,D,CVE-2025-69720,ncurses-base,6.5+20250216-2,7.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.7525,Medium,57,44
postgres:17,D,CVE-2025-69720,ncurses-bin,6.5+20250216-2,7.8,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.7525,Medium,58,45
postgres:17,D,CVE-2026-41989,libgcrypt20,1.11.0-7,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,36,46
postgres:17,D,CVE-2026-33846,libgnutls30t64,3.8.9-3,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,37,47
postgres:17,D,CVE-2026-42009,libgnutls30t64,3.8.9-3,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,38,48
postgres:17,D,CVE-2025-69421,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,59,49
postgres:17,D,CVE-2026-28388,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,60,50
postgres:17,D,CVE-2026-28389,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,61,51
postgres:17,D,CVE-2026-28390,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,62,52
postgres:17,D,CVE-2026-6732,libxml2,2.12.7+dfsg+really2.9.14-2.1+deb13u2,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,63,53
postgres:17,D,CVE-2025-69421,openssl,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,64,54
postgres:17,D,CVE-2026-28388,openssl,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,65,55
postgres:17,D,CVE-2026-28389,openssl,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,66,56
postgres:17,D,CVE-2026-28390,openssl,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,67,57
postgres:17,D,CVE-2025-69421,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,68,58
postgres:17,D,CVE-2026-28388,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,69,59
postgres:17,D,CVE-2026-28389,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,70,60
postgres:17,D,CVE-2026-28390,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,71,61
postgres:17,D,CVE-2026-6479,postgresql-17,17.7-3.pgdg13+1,7.5,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,72,62
postgres:17,D,CVE-2026-6479,postgresql-client-17,17.7-3.pgdg13+1,7.5,bitnami,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,73,63
postgres:17,D,CVE-2025-58183,stdlib,v1.24.6,7.5,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,74,64
postgres:17,D,CVE-2025-61726,stdlib,v1.24.6,7.5,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,75,65
postgres:17,D,CVE-2025-61728,stdlib,v1.24.6,7.5,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,76,66
postgres:17,D,CVE-2025-61729,stdlib,v1.24.6,7.5,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,77,67
postgres:17,D,CVE-2026-25679,stdlib,v1.24.6,7.5,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,78,68
postgres:17,D,CVE-2026-32280,stdlib,v1.24.6,7.5,redhat,0.25,0.5,0.25,0.0,0.2375,0.7375,5.5312,Medium,79,69
