image,scenario,cve,package,version,base,cvss_source,x_exp,x_priv,x_mnt,x_run,S,C,R,severity,rank_R,rank_B
redis:7-alpine,A,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,68,68
redis:7-alpine,B,CVE-2025-68121,stdlib,v1.18.2,10.0,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,23,1
redis:7-alpine,B,CVE-2025-15467,libcrypto3,3.3.5-r0,9.8,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,1,2
redis:7-alpine,B,CVE-2026-31789,libcrypto3,3.3.5-r0,9.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,2,3
redis:7-alpine,B,CVE-2025-15467,libssl3,3.3.5-r0,9.8,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,9,4
redis:7-alpine,B,CVE-2026-31789,libssl3,3.3.5-r0,9.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,10,5
redis:7-alpine,B,CVE-2023-24538,stdlib,v1.18.2,9.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,20,6
redis:7-alpine,B,CVE-2023-24540,stdlib,v1.18.2,9.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,21,7
redis:7-alpine,B,CVE-2024-24790,stdlib,v1.18.2,9.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,22,8
redis:7-alpine,B,CVE-2026-28387,libcrypto3,3.3.5-r0,8.1,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,5,9
redis:7-alpine,B,CVE-2026-28387,libssl3,3.3.5-r0,8.1,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,13,10
redis:7-alpine,B,CVE-2026-40200,musl,1.2.5-r9,7.8,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,17,11
redis:7-alpine,B,CVE-2026-40200,musl-utils,1.2.5-r9,7.8,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,18,12
redis:7-alpine,B,CVE-2026-22184,zlib,1.3.1-r2,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,19,13
redis:7-alpine,B,CVE-2022-30580,stdlib,v1.18.2,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,29,14
redis:7-alpine,B,CVE-2023-29403,stdlib,v1.18.2,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,49,15
redis:7-alpine,B,CVE-2025-69421,libcrypto3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,4,16
redis:7-alpine,B,CVE-2026-28388,libcrypto3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,6,17
redis:7-alpine,B,CVE-2026-28389,libcrypto3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,7,18
redis:7-alpine,B,CVE-2026-28390,libcrypto3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,8,19
redis:7-alpine,B,CVE-2025-69421,libssl3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,12,20
redis:7-alpine,B,CVE-2026-28388,libssl3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,14,21
redis:7-alpine,B,CVE-2026-28389,libssl3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,15,22
redis:7-alpine,B,CVE-2026-28390,libssl3,3.3.5-r0,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,16,23
redis:7-alpine,B,CVE-2022-27664,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,24,24
redis:7-alpine,B,CVE-2022-28131,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,25,25
redis:7-alpine,B,CVE-2022-2879,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,26,26
redis:7-alpine,B,CVE-2022-2880,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,27,27
redis:7-alpine,B,CVE-2022-29804,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,28,28
redis:7-alpine,B,CVE-2022-30630,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,30,29
redis:7-alpine,B,CVE-2022-30631,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,31,30
redis:7-alpine,B,CVE-2022-30632,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,32,31
redis:7-alpine,B,CVE-2022-30633,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,33,32
redis:7-alpine,B,CVE-2022-30634,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,34,33
redis:7-alpine,B,CVE-2022-30635,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,35,34
redis:7-alpine,B,CVE-2022-32189,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,36,35
redis:7-alpine,B,CVE-2022-41715,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,37,36
redis:7-alpine,B,CVE-2022-41716,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,38,37
redis:7-alpine,B,CVE-2022-41720,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,39,38
redis:7-alpine,B,CVE-2022-41722,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,40,39
redis:7-alpine,B,CVE-2022-41723,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,41,40
redis:7-alpine,B,CVE-2022-41724,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,42,41
redis:7-alpine,B,CVE-2022-41725,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,43,42
redis:7-alpine,B,CVE-2023-24534,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,44,43
redis:7-alpine,B,CVE-2023-24536,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,45,44
redis:7-alpine,B,CVE-2023-24537,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,46,45
redis:7-alpine,B,CVE-2023-39325,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,50,46
redis:7-alpine,B,CVE-2023-45283,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,51,47
redis:7-alpine,B,CVE-2023-45287,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,52,48
redis:7-alpine,B,CVE-2023-45288,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,53,49
redis:7-alpine,B,CVE-2024-34156,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,54,50
redis:7-alpine,B,CVE-2025-58183,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,55,51
redis:7-alpine,B,CVE-2025-61726,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,56,52
redis:7-alpine,B,CVE-2025-61728,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,57,53
redis:7-alpine,B,CVE-2025-61729,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,58,54
redis:7-alpine,B,CVE-2026-25679,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,59,55
redis:7-alpine,B,CVE-2026-32280,stdlib,v1.18.2,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,60,56
redis:7-alpine,B,CVE-2026-32281,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,61,57
redis:7-alpine,B,CVE-2026-32283,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,62,58
redis:7-alpine,B,CVE-2026-33811,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,63,59
redis:7-alpine,B,CVE-2026-33814,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,64,60
redis:7-alpine,B,CVE-2026-39820,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,65,61
redis:7-alpine,B,CVE-2026-39836,stdlib,v1.18.2,7.5,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,66,62
redis:7-alpine,B,CVE-2026-42499,stdlib,v1.18.2,7.5,bitnami,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,67,63
redis:7-alpine,B,CVE-2025-69419,libcrypto3,3.3.5-r0,7.4,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,3,64
redis:7-alpine,B,CVE-2025-69419,libssl3,3.3.5-r0,7.4,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,11,65
redis:7-alpine,B,CVE-2023-24539,stdlib,v1.18.2,7.3,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,47,66
redis:7-alpine,B,CVE-2023-29400,stdlib,v1.18.2,7.3,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,48,67
redis:7-alpine,B,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,1.0,1.0,1.0,0.5,0.875,1.375,9.625,Critical,68,68
redis:7-alpine,C,CVE-2025-68121,stdlib,v1.18.2,10.0,nvd,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,8,1
redis:7-alpine,C,CVE-2025-15467,libcrypto3,3.3.5-r0,9.8,redhat,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,1,2
redis:7-alpine,C,CVE-2026-31789,libcrypto3,3.3.5-r0,9.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,2,3
redis:7-alpine,C,CVE-2025-15467,libssl3,3.3.5-r0,9.8,redhat,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,3,4
redis:7-alpine,C,CVE-2026-31789,libssl3,3.3.5-r0,9.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,4,5
redis:7-alpine,C,CVE-2023-24538,stdlib,v1.18.2,9.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,5,6
redis:7-alpine,C,CVE-2023-24540,stdlib,v1.18.2,9.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,6,7
redis:7-alpine,C,CVE-2024-24790,stdlib,v1.18.2,9.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,10.0,Critical,7,8
redis:7-alpine,C,CVE-2026-28387,libcrypto3,3.3.5-r0,8.1,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.7075,High,9,9
redis:7-alpine,C,CVE-2026-28387,libssl3,3.3.5-r0,8.1,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.7075,High,10,10
redis:7-alpine,C,CVE-2026-40200,musl,1.2.5-r9,7.8,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,11,11
redis:7-alpine,C,CVE-2026-40200,musl-utils,1.2.5-r9,7.8,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,12,12
redis:7-alpine,C,CVE-2026-22184,zlib,1.3.1-r2,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,13,13
redis:7-alpine,C,CVE-2022-30580,stdlib,v1.18.2,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,14,14
redis:7-alpine,C,CVE-2023-29403,stdlib,v1.18.2,7.8,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.385,High,15,15
redis:7-alpine,C,CVE-2025-69421,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,16,16
redis:7-alpine,C,CVE-2026-28388,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,17,17
redis:7-alpine,C,CVE-2026-28389,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,18,18
redis:7-alpine,C,CVE-2026-28390,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,19,19
redis:7-alpine,C,CVE-2025-69421,libssl3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,20,20
redis:7-alpine,C,CVE-2026-28388,libssl3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,21,21
redis:7-alpine,C,CVE-2026-28389,libssl3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,22,22
redis:7-alpine,C,CVE-2026-28390,libssl3,3.3.5-r0,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,23,23
redis:7-alpine,C,CVE-2022-27664,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,24,24
redis:7-alpine,C,CVE-2022-28131,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,25,25
redis:7-alpine,C,CVE-2022-2879,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,26,26
redis:7-alpine,C,CVE-2022-2880,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,27,27
redis:7-alpine,C,CVE-2022-29804,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,28,28
redis:7-alpine,C,CVE-2022-30630,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,29,29
redis:7-alpine,C,CVE-2022-30631,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,30,30
redis:7-alpine,C,CVE-2022-30632,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,31,31
redis:7-alpine,C,CVE-2022-30633,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,32,32
redis:7-alpine,C,CVE-2022-30634,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,33,33
redis:7-alpine,C,CVE-2022-30635,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,34,34
redis:7-alpine,C,CVE-2022-32189,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,35,35
redis:7-alpine,C,CVE-2022-41715,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,36,36
redis:7-alpine,C,CVE-2022-41716,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,37,37
redis:7-alpine,C,CVE-2022-41720,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,38,38
redis:7-alpine,C,CVE-2022-41722,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,39,39
redis:7-alpine,C,CVE-2022-41723,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,40,40
redis:7-alpine,C,CVE-2022-41724,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,41,41
redis:7-alpine,C,CVE-2022-41725,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,42,42
redis:7-alpine,C,CVE-2023-24534,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,43,43
redis:7-alpine,C,CVE-2023-24536,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,44,44
redis:7-alpine,C,CVE-2023-24537,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,45,45
redis:7-alpine,C,CVE-2023-39325,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,46,46
redis:7-alpine,C,CVE-2023-45283,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,47,47
redis:7-alpine,C,CVE-2023-45287,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,48,48
redis:7-alpine,C,CVE-2023-45288,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,49,49
redis:7-alpine,C,CVE-2024-34156,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,50,50
redis:7-alpine,C,CVE-2025-58183,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,51,51
redis:7-alpine,C,CVE-2025-61726,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,52,52
redis:7-alpine,C,CVE-2025-61728,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,53,53
redis:7-alpine,C,CVE-2025-61729,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,54,54
redis:7-alpine,C,CVE-2026-25679,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,55,55
redis:7-alpine,C,CVE-2026-32280,stdlib,v1.18.2,7.5,redhat,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,56,56
redis:7-alpine,C,CVE-2026-32281,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,57,57
redis:7-alpine,C,CVE-2026-32283,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,58,58
redis:7-alpine,C,CVE-2026-33811,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,59,59
redis:7-alpine,C,CVE-2026-33814,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,60,60
redis:7-alpine,C,CVE-2026-39820,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,61,61
redis:7-alpine,C,CVE-2026-39836,stdlib,v1.18.2,7.5,nvd,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,62,62
redis:7-alpine,C,CVE-2026-42499,stdlib,v1.18.2,7.5,bitnami,1.0,0.25,0.0,0.5,0.575,1.075,8.0625,High,63,63
redis:7-alpine,C,CVE-2025-69419,libcrypto3,3.3.5-r0,7.4,redhat,1.0,0.25,0.0,0.5,0.575,1.075,7.955,High,64,64
redis:7-alpine,C,CVE-2025-69419,libssl3,3.3.5-r0,7.4,redhat,1.0,0.25,0.0,0.5,0.575,1.075,7.955,High,65,65
redis:7-alpine,C,CVE-2023-24539,stdlib,v1.18.2,7.3,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.8475,High,66,66
redis:7-alpine,C,CVE-2023-29400,stdlib,v1.18.2,7.3,nvd,1.0,0.25,0.0,0.5,0.575,1.075,7.8475,High,67,67
redis:7-alpine,C,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,1.0,0.25,0.0,0.5,0.575,1.075,7.525,High,68,68
redis:7-alpine,D,CVE-2025-68121,stdlib,v1.18.2,10.0,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,8.625,High,1,1
redis:7-alpine,D,CVE-2025-15467,libcrypto3,3.3.5-r0,9.8,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,2,2
redis:7-alpine,D,CVE-2026-31789,libcrypto3,3.3.5-r0,9.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,3,3
redis:7-alpine,D,CVE-2025-15467,libssl3,3.3.5-r0,9.8,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,4,4
redis:7-alpine,D,CVE-2026-31789,libssl3,3.3.5-r0,9.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,5,5
redis:7-alpine,D,CVE-2023-24538,stdlib,v1.18.2,9.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,6,6
redis:7-alpine,D,CVE-2023-24540,stdlib,v1.18.2,9.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,7,7
redis:7-alpine,D,CVE-2024-24790,stdlib,v1.18.2,9.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,8.4525,High,8,8
redis:7-alpine,D,CVE-2026-28387,libcrypto3,3.3.5-r0,8.1,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.9863,Medium,9,9
redis:7-alpine,D,CVE-2026-28387,libssl3,3.3.5-r0,8.1,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.9863,Medium,10,10
redis:7-alpine,D,CVE-2026-40200,musl,1.2.5-r9,7.8,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,11,11
redis:7-alpine,D,CVE-2026-40200,musl-utils,1.2.5-r9,7.8,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,12,12
redis:7-alpine,D,CVE-2026-22184,zlib,1.3.1-r2,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,13,13
redis:7-alpine,D,CVE-2022-30580,stdlib,v1.18.2,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,14,14
redis:7-alpine,D,CVE-2023-29403,stdlib,v1.18.2,7.8,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.7275,Medium,15,15
redis:7-alpine,D,CVE-2025-69421,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,16,16
redis:7-alpine,D,CVE-2026-28388,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,17,17
redis:7-alpine,D,CVE-2026-28389,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,18,18
redis:7-alpine,D,CVE-2026-28390,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,19,19
redis:7-alpine,D,CVE-2025-69421,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,20,20
redis:7-alpine,D,CVE-2026-28388,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,21,21
redis:7-alpine,D,CVE-2026-28389,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,22,22
redis:7-alpine,D,CVE-2026-28390,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,23,23
redis:7-alpine,D,CVE-2022-27664,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,24,24
redis:7-alpine,D,CVE-2022-28131,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,25,25
redis:7-alpine,D,CVE-2022-2879,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,26,26
redis:7-alpine,D,CVE-2022-2880,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,27,27
redis:7-alpine,D,CVE-2022-29804,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,28,28
redis:7-alpine,D,CVE-2022-30630,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,29,29
redis:7-alpine,D,CVE-2022-30631,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,30,30
redis:7-alpine,D,CVE-2022-30632,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,31,31
redis:7-alpine,D,CVE-2022-30633,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,32,32
redis:7-alpine,D,CVE-2022-30634,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,33,33
redis:7-alpine,D,CVE-2022-30635,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,34,34
redis:7-alpine,D,CVE-2022-32189,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,35,35
redis:7-alpine,D,CVE-2022-41715,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,36,36
redis:7-alpine,D,CVE-2022-41716,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,37,37
redis:7-alpine,D,CVE-2022-41720,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,38,38
redis:7-alpine,D,CVE-2022-41722,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,39,39
redis:7-alpine,D,CVE-2022-41723,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,40,40
redis:7-alpine,D,CVE-2022-41724,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,41,41
